position,target_token,kld_teacher_candidate,target_nll_teacher,target_nll_candidate,target_nll_delta,teacher_top1,candidate_top1,top1_equal,teacher_margin,teacher_top1_in_candidate_top5,teacher_top1_in_candidate_top10,top5_overlap,top10_overlap,centered_logit_rmse,centered_logit_cosine
11,279,0.041625640040199495,0.03982357504022005,0.11233287255330993,0.07250929751308988,279,279,True,4.268901824951172,True,True,1.0,0.9,0.595528236952465,0.9717032233402451
12,59469,0.09946796317878219,2.7061322887471313,2.3348910316895193,-0.371241257057612,11712,11712,True,1.6638870239257812,True,True,1.0,0.9,0.5544169453723528,0.9770884668737903
13,11,0.01037626789652148,0.024025157399268693,0.02801112033732167,0.003985962938052978,11,11,True,4.529289245605469,True,True,0.8,0.7,0.5963119844349798,0.9709258675082588
14,279,0.0785677632440375,2.611315427781715,2.849005476492941,0.2376900487112259,353,353,True,2.015613555908203,True,True,1.0,0.7,0.6211769514997367,0.9705097052238565
15,1534,0.14955257305980466,5.649235873657869,5.411692660153204,-0.23754321350466512,7916,7916,True,0.31868934631347656,True,True,0.8,0.8,0.6505270231437374,0.9701590832351001
16,2605,0.11424164368444359,8.2311160495695,8.700188072422645,0.469072022853144,16198,16198,True,1.0166358947753906,True,True,0.6,0.7,0.6623714070918414,0.9709590300057885
17,1220,0.04926942749981211,2.0210222572760195,2.175216774632929,0.1541945173569097,668,1000,False,0.356719970703125,True,True,0.8,0.9,0.6016002610176817,0.9725246363983717
18,1528,0.07570050211724248,4.559902827589756,4.319661896928999,-0.24024093066075736,381,381,True,1.028472900390625,True,True,0.8,0.8,0.5769879662531506,0.977509518873383
19,1092,0.1065185562829661,2.924912588953241,2.9903031091707284,0.06539052021748759,421,421,True,2.127735137939453,True,True,0.8,0.8,0.6668297159097792,0.9680572638637781
20,8198,0.2036367918061673,3.159509368626651,3.8269142385038144,0.6674048698771635,369,369,True,1.4184818267822266,True,True,1.0,0.9,0.6526720858404462,0.97196884080531
21,33955,0.11686392519586915,1.3025936513386291,1.2007985965992525,-0.10179505473937667,33955,33955,True,0.4216442108154297,True,True,0.6,1.0,0.6098028790691138,0.9739414627590509
22,13,0.03931976807498222,0.4199800403954441,0.4854681917139061,0.06548815131846197,13,13,True,2.301961898803711,True,True,0.8,0.9,0.5712504315855791,0.9704188104665253
23,357,0.07512128622494876,6.27231553377441,7.725749304451497,1.453433770677087,248046,248046,True,2.016376495361328,True,True,1.0,0.9,0.7659388705580704,0.9456185885729396
24,22825,0.1957549605896098,6.910250811657395,7.509993617326234,0.5997428056688392,2336,2336,True,0.20827484130859375,True,True,0.6,0.8,0.637579456461233,0.9731834630312026
25,2321,0.2003581348257307,2.8775458937842906,2.810502458841615,-0.06704343494267562,321,3874,False,0.15092086791992188,True,True,0.6,0.9,0.6798267076139641,0.9704286707515944
26,1220,0.06178743906618264,4.47913371926531,4.4458330633353,-0.033300655930009526,321,369,False,0.33370399475097656,True,True,1.0,0.9,0.6114678735419636,0.975220529850807
27,524,0.031848910799299475,1.5406479228855154,1.6914457342864289,0.15079781140091342,381,381,True,0.9008579254150391,True,True,0.8,0.9,0.5401677096201425,0.9798234065612287
28,381,0.044035677494820846,0.42332169342584436,0.3497944498690799,-0.07352724355676443,381,381,True,2.584257125854492,True,True,0.8,0.8,0.586882473415841,0.9779729225009671
29,34319,0.16466393858047462,4.141949932454676,3.625851766297469,-0.5160981661572066,1429,18533,False,0.08030319213867188,True,True,0.6,0.8,0.5903230512527347,0.9776208894430326
30,15756,0.16054162960427312,6.421808218705994,6.2767217211621755,-0.14508649754381864,11,11,True,0.26485443115234375,True,True,0.8,0.8,0.5982397052937367,0.9726779321506761
31,310,0.10891309057201755,0.3190749027628854,0.6147747379183066,0.2956998351554212,310,310,True,1.7791175842285156,True,True,0.8,0.9,0.6133710137578002,0.9693462989646158
32,7936,0.12282911036241703,7.566809238225275,7.638625761074675,0.07181652284939943,8563,8563,True,1.5506362915039062,True,True,0.6,0.9,0.5588204271025645,0.9799835201781122
33,264,0.11090340939342921,0.3807981042785151,0.39140906897936034,0.010610964700845216,264,264,True,1.543548583984375,True,True,0.8,0.6,0.7575728284403129,0.9612475444987075
34,55867,0.31588107738722176,7.336878739200753,8.538251221631317,1.201372482430564,328,328,True,0.582061767578125,True,True,0.4,0.7,0.6857178284636553,0.9707254823709476
35,25155,0.3574945148710726,4.182109276453211,5.655800666747666,1.473691390294455,1067,18641,False,0.22625732421875,True,True,0.8,0.6,0.7321771081765872,0.9671958172760158
36,2369,0.012931704821308168,0.019475958739182175,0.009066926796464259,-0.010409031942717917,2369,2369,True,4.724281311035156,True,True,0.8,0.9,0.6743421482165508,0.9609087071332958
37,13,0.04607681796555266,0.7553433869976658,0.7797534331772624,0.024410046179596634,13,13,True,0.8326034545898438,True,True,1.0,0.9,0.5926612101667567,0.9678870635735989
38,248046,0.05323924809590572,0.3551031296324254,0.39846223035733885,0.043359100724913446,248046,248046,True,1.9967784881591797,True,True,0.8,0.8,0.6352984653725663,0.9674825347871048
39,198,0.0002659379263441774,0.00019461460312797385,2.369079873432156e-05,-0.0001709238043936523,198,198,True,8.599126815795898,True,True,0.8,0.9,1.0413369634470688,0.899473893453214
40,248045,0.006860616015694634,0.08644857584558352,0.056269251769275996,-0.030179324076307523,248045,248045,True,2.4068336486816406,True,True,0.8,0.9,1.1300154250499248,0.8923231438473593
41,846,1.32971399008893,0.15527840045469077,1.919520929765401,1.7642425293107102,846,74455,False,1.9089336395263672,True,True,0.4,0.4,2.164824914038543,0.6735135748151504
42,198,0.09447041180286986,0.041152334815866,0.0015162988266865796,-0.03963603598917942,198,198,True,3.1828136444091797,True,True,0.8,0.6,0.8697302645942293,0.9130726888581726
43,3710,0.5046562191132538,2.316838582925339,2.372635503104835,0.05579692017949611,4199,4199,True,0.13431930541992188,True,True,0.6,0.7,0.5936455739286752,0.9657131194105574
44,1928,0.0499492327694946,5.859434142545592,5.983175609895589,0.12374146734999769,369,369,True,0.09578704833984375,True,True,0.8,0.9,0.5197654646513622,0.9803643368845324
45,1220,0.16086437752464544,1.949554695962636,2.3355830722111754,0.3860283762485395,369,369,True,0.1639251708984375,True,True,1.0,0.9,0.5673286879148243,0.9739734844296111
46,353,0.09287322719588238,1.0767923758711788,1.6175343610592492,0.5407419851880704,381,381,True,0.0038204193115234375,True,True,1.0,0.8,0.5327652955002558,0.9782779677967824
47,3150,0.12030069276033907,3.6372870408023914,4.277685525483697,0.640398484681306,2830,2830,True,0.5320549011230469,True,True,0.8,0.7,0.5142754431139308,0.9810674627821021
48,364,0.34961961959234666,2.426912799534982,2.5507599309066435,0.12384713137166159,248046,303,False,1.5051765441894531,True,True,0.8,1.0,0.597825743840729,0.970479943016928
49,1754,0.1117226267138608,1.0234127841159264,1.3236418512420904,0.30022906712616404,1754,1754,True,0.600555419921875,True,True,1.0,0.9,0.580742303196941,0.9749908368922803
50,2450,0.052330453471655866,0.788966859517803,0.6783457609642625,-0.11062109855354052,2450,2450,True,0.5649490356445312,True,True,0.8,0.7,0.622976286321674,0.9736789566102327
51,30,0.7574489391097097,0.9430007088848669,0.44103036917488225,-0.5019703397099846,248046,30,False,0.10443115234375,True,True,1.0,0.9,0.6843542705734657,0.9659595685468708
52,248046,0.03790146379404874,0.004123818058591411,0.050962926831331856,0.046839108772740445,248046,248046,True,6.019315719604492,True,True,1.0,0.9,0.8747161323528676,0.9214777423966201
53,198,1.7916848056872137e-07,6.2997287670896185e-06,7.350835055319749e-06,1.0511062882301303e-06,198,198,True,12.078855514526367,True,True,1.0,0.9,0.8585406875179037,0.9394127963291719
54,248045,3.003047845774373e-06,2.8353638725775454e-06,6.194488690880462e-07,-2.2159150034894992e-06,248045,248045,True,13.617464065551758,True,True,1.0,0.8,1.0873108313462996,0.9137898751430586
55,74455,0.029585570440329893,0.0013260167179680593,0.03127698185642913,0.029950965138461072,74455,74455,True,7.41278076171875,True,True,0.6,0.6,1.617302569447046,0.8146506217497481
56,198,0.1951375285178512,0.14181562900609634,0.019386956206343342,-0.122428672799753,198,198,True,2.130077362060547,True,True,0.8,0.7,1.43208254482188,0.8179046390648527
57,248068,8.228994845847587e-05,5.287214141347363e-05,2.3285145005047525e-05,-2.9586996408426103e-05,248068,248068,True,10.530860900878906,True,True,0.6,0.5,1.2542235355419984,0.8736900618010869
58,271,0.2391535662532401,0.258220322756852,0.25234979379870026,-0.005870528958151766,271,271,True,1.6385974884033203,True,True,0.6,0.6,1.3986568172114264,0.8412077244653492
59,248069,2.9668853379561936e-05,1.8256958245643773e-05,5.789655453014575e-05,3.963959628450198e-05,248069,248069,True,11.847738265991211,True,True,0.6,0.5,1.5349484104456106,0.811277486826585
60,271,9.737936276602279e-05,3.680986825571608e-05,3.6738782434042605e-06,-3.313599001231182e-05,271,271,True,10.326316833496094,True,True,0.8,0.8,0.9166934489474833,0.924737965427527
61,6269,0.08846101142076992,6.46628351053176,7.019043615789535,0.5527601052577751,1206,1206,True,3.573514938354492,True,True,0.8,0.9,0.8626963354551682,0.9449042289947409
62,1141,0.7723555656874851,11.533179101226377,10.967207127328034,-0.5659719738983426,279,279,True,0.33555030822753906,True,True,0.8,0.8,0.8604615010213235,0.9482163901714546
63,2192,0.15646055953348179,5.5706132719711725,4.13967960823366,-1.4309336637375125,2972,2972,True,1.92889404296875,True,True,1.0,0.7,0.6687093244174639,0.9709483848079089
64,11,0.020948878943958044,0.43281374263954575,0.3407034706069858,-0.09211027203255995,11,11,True,0.9458580017089844,True,True,1.0,0.8,0.6712181773591782,0.9690670161410758
65,3049,0.0652633802555945,0.6052737708993625,0.6126798745939794,0.007406103694616917,3049,3049,True,1.0674362182617188,True,True,1.0,0.9,0.714052989228432,0.9687889641905494
66,11,0.07293118290142239,0.46373863095412915,0.4040002924689645,-0.05973833848516463,11,11,True,1.266357421875,True,True,0.8,0.9,0.7575231843176164,0.9619891015752036
67,9400,0.18902738667985194,6.988461010045349,8.028754827646921,1.0402938176015724,16111,321,False,0.2828826904296875,True,True,1.0,0.7,0.7523977255878188,0.964746054572631
68,2321,0.02599937720752975,0.2014289382792569,0.2465255226353804,0.045096584356123515,2321,2321,True,2.8591346740722656,True,True,0.8,0.9,0.7001244425471406,0.9688832315092338
69,11,0.015788610250452896,0.11315889433391035,0.11667227522179502,0.003513380887884665,11,11,True,2.5419559478759766,True,True,0.8,0.9,0.7603996439762001,0.9598569430081051
70,17593,0.22098759236927387,11.457161592800976,10.918958195737048,-0.5382033970639277,16111,321,False,0.11368942260742188,True,True,0.8,0.7,0.7903472876363928,0.9608046023950081
71,12448,0.14388093240830158,4.724772473142227,4.368900084498236,-0.3558723886439914,3602,3602,True,1.7669677734375,True,True,0.8,0.7,0.7364106127787811,0.9671430413360712
72,11,0.05611442662175487,0.683365419857946,0.4224540323466712,-0.26091138751127474,11,11,True,0.2760047912597656,True,True,1.0,0.9,0.658021622661991,0.968796324121618
73,321,0.07391114930629966,0.4212660647483908,0.3504548327659762,-0.07081123198241457,321,321,True,2.847780227661133,True,True,0.8,0.9,0.7514943668179704,0.9635630898273929
74,279,0.23409997114763034,1.2153579583989043,1.5680669269645122,0.35270896856560796,279,279,True,1.4954509735107422,True,True,0.6,0.8,0.7608825600892157,0.963416123172692
75,4581,0.2852150580496962,1.976786382381352,3.4747342778980936,1.4979478955167416,3050,3050,True,1.2142829895019531,True,True,1.0,0.5,0.7975140559738677,0.9571441766558204
76,3591,0.3020948835048197,4.968957019097871,3.138135976598619,-1.8308210424992524,1414,2192,False,0.2406158447265625,True,True,0.8,0.8,0.7359432185328264,0.9660556236546677
77,488,0.15787131207359126,1.873998694653526,2.7073736551480216,0.8333749604944956,1801,1801,True,0.5324344635009766,True,True,0.8,0.9,0.7360594353348962,0.9632255436855164
78,513,0.27368739534588643,1.0727099920576855,0.9442446182609139,-0.1284653737967716,513,513,True,0.011278152465820312,True,True,1.0,0.7,0.7089449730278553,0.9667024587717823
79,36586,0.06315289418884035,6.730458038035771,7.0938919299697965,0.36343389193402587,3154,3154,True,2.375936508178711,True,True,0.4,0.8,0.7398078836807069,0.9651067470719134
80,13,0.08177332188767322,0.2153778589687434,0.3644979074574799,0.1491200484887365,13,13,True,2.16265869140625,True,True,0.8,0.7,0.7919918290381276,0.9530671829135223
81,73533,0.2749226853483117,5.4506690217870215,5.433646693649976,-0.017022328137045406,1690,271,False,0.05512046813964844,True,True,0.8,0.7,0.7441994119670734,0.9615211992617945
82,279,0.14373342163990616,0.9097720946315668,1.131428971918389,0.22165687728682215,279,279,True,1.0842609405517578,True,True,0.8,0.9,0.8200015725803707,0.9527705395419064
83,2321,0.20328720825865368,3.0942491600147157,2.857572486774256,-0.23667667324045993,1330,2192,False,0.575653076171875,True,True,1.0,0.8,0.6953594089603582,0.9666693307226069
84,314,0.08741119743745504,2.359689474971873,2.1927360040931774,-0.1669534708786955,494,494,True,0.6012401580810547,True,True,0.8,0.9,0.6478922815159776,0.970940495672681
85,279,0.04833422063816475,0.3439609548954685,0.49722006559074927,0.15325911069528075,279,279,True,2.086181640625,True,True,0.8,1.0,0.7022368560988662,0.9669308383875367
86,2128,0.1799714718947133,5.711706176878899,5.4344161530306785,-0.2772900238482201,3591,3591,True,0.08508491516113281,True,True,0.8,0.9,0.6936989402890171,0.9674472831229851
87,494,0.06403933607489948,0.5143508813109676,0.5749210828259201,0.060570201514952515,494,494,True,1.815286636352539,True,True,0.8,1.0,0.7199186295022626,0.9629006129957933
88,279,0.031593768564714256,0.24529114839628718,0.16099673960043503,-0.08429440879585215,279,279,True,1.5590972900390625,True,True,1.0,0.7,0.7011309743654208,0.9643544755764555
89,2321,0.07140648046566,0.36860352175216704,0.4462605925483487,0.07765707079618167,2321,2321,True,2.8403797149658203,True,True,0.6,0.8,0.6847234875155772,0.9682701707338685
90,314,0.05021277179579358,0.2739075331770202,0.30720887274841857,0.03330133957139836,314,314,True,2.309375762939453,True,True,1.0,0.8,0.752666219192454,0.9589041299790232
91,279,0.08944625105666583,0.2886711560347841,0.2159959527402151,-0.072675203294569,279,279,True,2.2051963806152344,True,True,0.8,0.8,0.7480400497924026,0.9642592788744797
92,1484,0.20482646533270163,1.0897830912675062,1.699547394564572,0.6097643032970659,1484,1484,True,0.9603118896484375,True,True,0.8,0.8,0.7086637081209831,0.9678087184978142
93,13,0.12134612252160752,4.02316736348703,3.3352340276877435,-0.6879333357992863,424,424,True,0.9337406158447266,True,True,0.8,0.9,0.6540481738682075,0.9697456521724033
94,28763,0.14913445889950958,2.873356293771156,3.592300708486494,0.7189444147153381,1368,1368,True,0.06424140930175781,True,True,0.8,0.8,0.7235862214241883,0.9637494416584089
95,264,0.05424727057939511,2.1464241835783184,1.8493522992140043,-0.2970718843643141,866,866,True,0.7273235321044922,True,True,1.0,0.8,0.7040097087322998,0.967704804630684
96,52408,0.1385954796868076,8.708314829525477,8.585571382458468,-0.12274344706700901,9522,9522,True,2.088991165161133,True,True,0.8,0.9,0.7076601494452991,0.9703237506658698
97,466,0.2923613322349947,0.9181394639138638,0.6454459324204329,-0.2726935314934309,466,466,True,1.1153430938720703,True,True,0.8,0.8,0.7966874144181114,0.958856539496471
98,264,0.18424142084447043,1.5401473301502726,1.6848826191241137,0.14473528897384114,264,264,True,0.4894676208496094,True,True,0.6,0.8,0.6887215208979353,0.971028043148145
99,16097,0.20903304116389188,9.241248594659428,8.262549442138845,-0.9786991525205835,2050,2050,True,1.5963687896728516,True,True,1.0,0.8,0.6751133756781861,0.9729543232126215
100,44312,0.03702237987268132,4.448867974180814,4.928154328776245,0.47928635459543045,60134,60134,True,2.064929962158203,True,True,0.8,0.8,0.6706430809780829,0.974137052404529
101,948,0.02173484842279167,6.617908622228221,6.962821899032413,0.34491327680419204,314,314,True,2.5454883575439453,True,True,0.8,0.9,0.6927948714343306,0.9647725907363379
102,488,0.09484289433834303,2.3353686825457913,2.437622681322594,0.10225399877680275,3102,3102,True,1.2207069396972656,True,True,0.8,0.7,0.7046982835948389,0.967943931120391
103,599,0.10506558156970362,2.4240507148596535,2.5892646236287433,0.1652139087690898,12278,12278,True,0.8879623413085938,True,True,0.8,0.7,0.6664869840910397,0.9717889940225526
104,7634,0.3018652991409888,5.6960931279269715,5.021796211414866,-0.6742969165121053,264,279,False,0.15777587890625,True,True,0.8,0.7,0.7132894673412159,0.9673371069289853
105,11,0.1172982768949932,1.6406803389552884,1.4978911721244614,-0.14278916683082699,310,13,False,0.59747314453125,True,True,1.0,1.0,0.6777807925579424,0.9641752803156445
106,321,0.167284188091563,0.9887897623078459,0.8340847152702402,-0.15470504703760568,321,321,True,0.9689922332763672,True,True,0.8,0.7,0.6625762548658944,0.968199928414725
107,5020,0.1407242896086658,1.2730157755529348,0.9209397938637274,-0.3520759816892074,5020,5020,True,1.6535530090332031,True,True,0.8,0.8,0.6020540811903643,0.9767706513915758
108,7167,0.05716768545267593,9.938643967639834,9.733501359714737,-0.2051426079250973,866,866,True,1.2870101928710938,True,True,1.0,0.9,0.6513627085838767,0.9701580696018247
109,6602,0.16642482812651796,4.664532808160146,6.056592686180178,1.3920598780200315,3447,1928,False,0.46643829345703125,True,True,0.8,0.8,0.7110648695831188,0.9690852089694548
110,11,0.1106685251964357,3.185030936459274,3.728442721069179,0.5434117846099049,466,466,True,1.0071792602539062,True,True,1.0,0.7,0.678613035789336,0.9660349742410501
111,52920,0.1961359163266102,8.090268316808348,8.406962228884954,0.31669391207660524,4330,4330,True,1.0383014678955078,True,True,0.6,0.7,0.7061248846831147,0.9692907702796258
112,88546,0.13894849560210631,3.901419194669966,4.350676419673018,0.449257225003052,13753,13753,True,0.6199569702148438,True,True,0.8,0.8,0.6429914141663761,0.9754302158052506
113,11,0.005462613052206978,0.015425408532159679,0.008356335133701265,-0.007069073398458414,11,11,True,5.477104187011719,True,True,0.8,0.6,0.7565990252256963,0.9654264966196854
114,321,0.014970188098775972,3.445643601286122,4.171485736979143,0.7258421356930214,466,466,True,3.4043216705322266,True,True,0.6,0.7,0.6583395746752737,0.9703872311201373
115,2843,0.21547616456066124,7.525639050061489,6.8701576906200295,-0.6554813594414597,866,866,True,1.8718585968017578,True,True,0.6,0.7,0.6506087079911732,0.9738265938543343
116,31144,0.18127392783521548,3.3942130390500864,3.2812183614692003,-0.1129946775808861,35983,48684,False,0.2404022216796875,True,True,0.8,0.8,0.6255538333175842,0.9752984674746534
117,13,0.184970225878053,0.751690451204631,0.8988125997554341,0.1471221485508032,13,13,True,0.8190155029296875,True,True,0.8,0.8,0.7074347381154337,0.9639123893203501
118,13262,0.1450499080678791,4.146472545597238,4.926269573460928,0.7797970278636903,271,271,True,0.8299274444580078,True,True,1.0,0.6,0.6624100797406157,0.9702685726381923
119,678,0.0760831528466755,2.545824440645042,2.3403622186073747,-0.20546222203766717,264,264,True,0.7925643920898438,True,True,1.0,0.9,0.6797660879263818,0.9698314171009651
120,22134,0.09223066527722842,7.439777804450532,7.5935220457110155,0.15374424126048325,1765,8129,False,0.15008544921875,True,True,0.8,0.9,0.6453356041567317,0.9732241376404291
121,8387,0.11374725752416641,1.2500586178831625,1.5461475936378477,0.2960889757546852,8387,314,False,0.3062782287597656,True,True,0.8,0.7,0.684383429970001,0.9699883124572893
122,494,0.0635408268450815,0.04013682721685541,0.14624563686944825,0.10610880965259284,494,494,True,4.524370193481445,True,True,0.8,0.9,0.7243246343293067,0.9626361610950481
123,1092,0.040368490503552,4.390507393034444,5.120254810514318,0.7297474174798744,279,279,True,1.7418212890625,True,True,0.8,0.8,0.671849817479072,0.9692145744042487
124,279,0.06848506680038541,1.055672615773613,1.3907666620394927,0.3350940462658798,488,488,True,0.2889251708984375,True,True,0.8,0.8,0.6345306565452529,0.9720822704669365
125,2450,0.044775370061519305,0.40784908758386607,0.5666569391414171,0.15880785155755106,2450,2450,True,1.7459297180175781,True,True,1.0,1.0,0.665310618417095,0.9704143750209268
126,3404,0.07395861319694819,0.5311134749560793,0.7145729973620298,0.18345952240595054,3404,3404,True,1.7774715423583984,True,True,0.8,0.9,0.6341551150761117,0.9715054624993618
127,2640,0.13750117521692745,1.0738524459983907,0.6082500094867811,-0.4656024365116096,2640,2640,True,0.19150352478027344,True,True,0.8,0.8,0.6023348130750188,0.9742976902996752
