basis,seed,group,row,stratum,energy,sse
h128,5856987619332796984,32,133102,8,0.36497709730321048,0.0024335017822825038
h128,5856987619332796984,16,133102,8,0.36497709730321048,0.0018307927274403381
h128,5856987619332796984,32,133162,8,0.55617816034454393,0.0036773922202830095
h128,5856987619332796984,16,133162,8,0.55617816034454393,0.002810636707187114
h128,5856987619332796984,32,133223,8,0.40450990390744668,0.00253375203961716
h128,5856987619332796984,16,133223,8,0.40450990390744668,0.0019693527591002798
h128,5856987619332796984,32,133284,8,0.4727881633446458,0.0029901444801633467
h128,5856987619332796984,16,133284,8,0.4727881633446458,0.0023508221559404227
h128,5856987619332796984,32,133344,8,0.43325062176434415,0.0030154133213006282
h128,5856987619332796984,16,133344,8,0.43325062176434415,0.0021070041644429905
h128,5856987619332796984,32,133405,8,0.43461324334828433,0.0031008617110962183
h128,5856987619332796984,16,133405,8,0.43461324334828433,0.0022694522082492277
h128,5856987619332796984,32,133465,8,0.51778244267145457,0.0036858447374751003
h128,5856987619332796984,16,133465,8,0.51778244267145457,0.0028069069609243072
h128,5856987619332796984,32,133526,8,0.41566579939353687,0.0029487310346407226
h128,5856987619332796984,16,133526,8,0.41566579939353687,0.0021426843065554583
h128,5856987619332796984,32,133587,8,0.54229902028090748,0.0037774276112690058
h128,5856987619332796984,16,133587,8,0.54229902028090748,0.0028892449279412074
h128,5856987619332796984,32,133647,8,0.34296867268267306,0.0022888256197858715
h128,5856987619332796984,16,133647,8,0.34296867268267306,0.0017198334641336677
h128,5856987619332796984,32,133708,8,0.4345310510057061,0.0028119319154103106
h128,5856987619332796984,16,133708,8,0.4345310510057061,0.0020710508848005476
h128,5856987619332796984,32,133769,8,0.50539851787817724,0.0036790830061217469
h128,5856987619332796984,16,133769,8,0.50539851787817724,0.0028158180066515442
h128,5856987619332796984,32,133829,8,0.41032220458622248,0.0026419900982913428
h128,5856987619332796984,16,133829,8,0.41032220458622248,0.0020132913771310061
h128,5856987619332796984,32,133890,8,0.40803970052553495,0.0026693214119517172
h128,5856987619332796984,16,133890,8,0.40803970052553495,0.0019013344568476671
h128,5856987619332796984,32,133950,8,0.47088676211237712,0.0030329715901093891
h128,5856987619332796984,16,133950,8,0.47088676211237712,0.002236146806538818
h128,5856987619332796984,32,134011,8,0.38765295509156772,0.0027910538605535702
h128,5856987619332796984,16,134011,8,0.38765295509156772,0.0021786440919995369
h128,5856987619332796984,32,134072,8,0.41217969074899941,0.0024836971139991088
h128,5856987619332796984,16,134072,8,0.41217969074899941,0.0019675264422395339
h128,5856987619332796984,32,134132,8,0.38400077514239683,0.0026066649759060364
h128,5856987619332796984,16,134132,8,0.38400077514239683,0.0019539013631005068
h128,5856987619332796984,32,134193,8,0.4281768437256801,0.0029128665514671103
h128,5856987619332796984,16,134193,8,0.4281768437256801,0.0021282389854960252
h128,5856987619332796984,32,134254,8,0.55172687663639408,0.0036315992311526449
h128,5856987619332796984,16,134254,8,0.55172687663639408,0.0028993923891431706
h128,5856987619332796984,32,134314,8,0.44300741563452561,0.0029122480964654919
h128,5856987619332796984,16,134314,8,0.44300741563452561,0.0022749825329030191
h128,5856987619332796984,32,134375,8,0.43505547491827201,0.0029322819216371764
h128,5856987619332796984,16,134375,8,0.43505547491827201,0.0021860586429110879
h128,5856987619332796984,32,134435,8,0.39250947308369177,0.0024563484618378758
h128,5856987619332796984,16,134435,8,0.39250947308369177,0.0019933622618853231
h128,5856987619332796984,32,134496,8,0.52756451624718181,0.0034066804698793507
h128,5856987619332796984,16,134496,8,0.52756451624718181,0.0026553703199938524
h128,5856987619332796984,32,134557,8,0.40144168409274528,0.0026243468739274084
h128,5856987619332796984,16,134557,8,0.40144168409274528,0.001968710877457625
h128,5856987619332796984,32,134617,8,0.41039722307602133,0.0029581456578700142
h128,5856987619332796984,16,134617,8,0.41039722307602133,0.0022057134021664752
h128,5856987619332796984,32,134678,8,0.54557963677132548,0.0041375317941748412
h128,5856987619332796984,16,134678,8,0.54557963677132548,0.0029219595946158071
h128,5856987619332796984,32,134739,8,0.44630666584380663,0.0031017867809627307
h128,5856987619332796984,16,134739,8,0.44630666584380663,0.0023114192471492784
h128,5856987619332796984,32,134799,8,0.50162378591835477,0.0037076868950831521
h128,5856987619332796984,16,134799,8,0.50162378591835477,0.0026678255005083596
h128,5856987619332796984,32,134860,8,0.48229157346534635,0.0033172177837403269
h128,5856987619332796984,16,134860,8,0.48229157346534635,0.0026426146453778984
h128,5856987619332796984,32,134920,8,0.38053498993927853,0.002593348556897281
h128,5856987619332796984,16,134920,8,0.38053498993927853,0.001903870783880193
h128,5856987619332796984,32,134981,8,0.5211479246837607,0.0033433971800212953
h128,5856987619332796984,16,134981,8,0.5211479246837607,0.002571963038336616
h128,5856987619332796984,32,135042,8,0.38875205253481226,0.0025618234015983817
h128,5856987619332796984,16,135042,8,0.38875205253481226,0.0019036372870518932
h128,5856987619332796984,32,135102,8,0.35037199260432517,0.0021518325815959951
h128,5856987619332796984,16,135102,8,0.35037199260432517,0.0016703640961342845
h128,5856987619332796984,32,135163,8,0.44436696516194218,0.002777963854972022
h128,5856987619332796984,16,135163,8,0.44436696516194218,0.0021937712929870805
h128,5856987619332796984,32,135224,8,0.49769008990372843,0.003477938496206443
h128,5856987619332796984,16,135224,8,0.49769008990372843,0.002434037322260183
h128,5856987619332796984,32,135284,8,0.40165299590981718,0.0027148680076965991
h128,5856987619332796984,16,135284,8,0.40165299590981718,0.0020110921549659731
h128,5856987619332796984,32,135345,8,0.35491406342249832,0.0023445838599803863
h128,5856987619332796984,16,135345,8,0.35491406342249832,0.0018282853779335684
h128,5856987619332796984,32,135405,8,0.42408205368463836,0.0027988491775598296
h128,5856987619332796984,16,135405,8,0.42408205368463836,0.0021468674549504443
h128,5856987619332796984,32,135466,8,0.52849312278068794,0.0037821059681822917
h128,5856987619332796984,16,135466,8,0.52849312278068794,0.0027373868484564801
h128,5856987619332796984,32,135527,8,0.4861013659173814,0.0032933771631122465
h128,5856987619332796984,16,135527,8,0.4861013659173814,0.0023575867083304876
h128,5856987619332796984,32,135587,8,0.46008587320830063,0.0031105109928937624
h128,5856987619332796984,16,135587,8,0.46008587320830063,0.0022969029631223887
h128,5856987619332796984,32,135648,8,0.34874283236503345,0.0024247001631402575
h128,5856987619332796984,16,135648,8,0.34874283236503345,0.0017425766878672911
h128,5856987619332796984,32,135709,8,0.53478777267973698,0.0036695808397570612
h128,5856987619332796984,16,135709,8,0.53478777267973698,0.0026237108446344887
h128,5856987619332796984,32,135769,8,0.3509861081789154,0.0025997027445406277
h128,5856987619332796984,16,135769,8,0.3509861081789154,0.0019034827106614801
h128,5856987619332796984,32,135830,8,0.36408338742924684,0.0022928694491990255
h128,5856987619332796984,16,135830,8,0.36408338742924684,0.0018000820385583984
h128,5856987619332796984,32,135890,8,0.359778964244164,0.0021009533208172812
h128,5856987619332796984,16,135890,8,0.359778964244164,0.0016479824398983906
h128,5856987619332796984,32,135951,8,0.43913973341750534,0.0030013164678538108
h128,5856987619332796984,16,135951,8,0.43913973341750534,0.0023004123668347266
h128,5856987619332796984,32,136012,8,0.38237705890412954,0.0024128079438774934
h128,5856987619332796984,16,136012,8,0.38237705890412954,0.0019354760802262063
h128,5856987619332796984,32,136072,8,0.47960883624703327,0.0034286935220664621
h128,5856987619332796984,16,136072,8,0.47960883624703327,0.0026004398825337015
h128,5856987619332796984,32,136133,8,0.41210143003960198,0.0028990024246845596
h128,5856987619332796984,16,136133,8,0.41210143003960198,0.0019971067216174696
h128,5856987619332796984,32,136194,8,0.3911627583136017,0.0024760461398757013
h128,5856987619332796984,16,136194,8,0.3911627583136017,0.0018642559509110773
h128,5856987619332796984,32,136254,8,0.51467600676086533,0.0031761587774999994
h128,5856987619332796984,16,136254,8,0.51467600676086533,0.0024666720572300632
h128,5856987619332796984,32,136315,8,0.3657814690903507,0.0024942018363787672
h128,5856987619332796984,16,136315,8,0.3657814690903507,0.0017731565146053504
h128,5856987619332796984,32,136375,8,0.41150159786758422,0.0025444300916331263
h128,5856987619332796984,16,136375,8,0.41150159786758422,0.001977647544804834
h128,5856987619332796984,32,136436,8,0.45188608374202488,0.0030741617583326755
h128,5856987619332796984,16,136436,8,0.45188608374202488,0.0023239579062605356
h128,5856987619332796984,32,136497,8,0.38916671198768427,0.0027221014611092205
h128,5856987619332796984,16,136497,8,0.38916671198768427,0.0020775570825240322
h128,5856987619332796984,32,136557,8,0.636979792072907,0.0041205174822508545
h128,5856987619332796984,16,136557,8,0.636979792072907,0.0031902379869223202
h128,5856987619332796984,32,136618,8,0.39518038370668251,0.0024925890855477168
h128,5856987619332796984,16,136618,8,0.39518038370668251,0.001935406558635325
h128,5856987619332796984,32,136679,8,0.40615846719416826,0.0027678041508153828
h128,5856987619332796984,16,136679,8,0.40615846719416826,0.0020688478642287111
h128,5856987619332796984,32,136739,8,0.54166216894749675,0.0038444913592437903
h128,5856987619332796984,16,136739,8,0.54166216894749675,0.0027213823975075048
h128,5856987619332796984,32,136800,8,0.34057011901181511,0.0020871622317965599
h128,5856987619332796984,16,136800,8,0.34057011901181511,0.001540594836456135
h128,5856987619332796984,32,136860,8,0.52847970409243317,0.003002600657776704
h128,5856987619332796984,16,136860,8,0.52847970409243317,0.0022008168371948789
h128,5856987619332796984,32,136921,8,0.35898934426995766,0.0023715277933979606
h128,5856987619332796984,16,136921,8,0.35898934426995766,0.0017685573929004557
h128,5856987619332796984,32,136982,8,0.43929618523077352,0.0029332851208558118
h128,5856987619332796984,16,136982,8,0.43929618523077352,0.0021341131333065038
h128,5856987619332796984,32,137042,8,0.56385227215533007,0.0034984747387458424
h128,5856987619332796984,16,137042,8,0.56385227215533007,0.0028591417588412485
h128,5856987619332796984,32,137103,8,0.36126284283365728,0.002454929558090613
h128,5856987619332796984,16,137103,8,0.36126284283365728,0.0017568522392789497
h128,5856987619332796984,32,137164,8,0.34319035179601087,0.0020996464528523127
h128,5856987619332796984,16,137164,8,0.34319035179601087,0.0016308250955619967
h128,5856987619332796984,32,137224,8,0.44318826312093051,0.0029760041986982618
h128,5856987619332796984,16,137224,8,0.44318826312093051,0.0022133968905443447
h128,5856987619332796984,32,137285,8,0.42544356851778198,0.002800162183027918
h128,5856987619332796984,16,137285,8,0.42544356851778198,0.002065734711797493
h128,5856987619332796984,32,137345,8,0.48148475689799231,0.0030776823893674948
h128,5856987619332796984,16,137345,8,0.48148475689799231,0.0021902110217891105
h128,5856987619332796984,32,137406,8,0.38866940229435443,0.0024262411059558001
h128,5856987619332796984,16,137406,8,0.38866940229435443,0.0018154553999009167
h128,5856987619332796984,32,137467,8,0.42821882765762354,0.002551996403898246
h128,5856987619332796984,16,137467,8,0.42821882765762354,0.0019972944926915904
h128,5856987619332796984,32,137527,8,0.38655341705441715,0.0025459852300943179
h128,5856987619332796984,16,137527,8,0.38655341705441715,0.0018531242779172975
h128,5856987619332796984,32,137588,8,0.52302318060651487,0.0031539296571536403
h128,5856987619332796984,16,137588,8,0.52302318060651487,0.0024221948897280329
h128,5856987619332796984,32,137649,8,0.53761181590605034,0.0035896129968653562
h128,5856987619332796984,16,137649,8,0.53761181590605034,0.0028163132527028413
h128,5856987619332796984,32,137709,8,0.48267634790041214,0.0027664356847451788
h128,5856987619332796984,16,137709,8,0.48267634790041214,0.002143449385979952
h128,5856987619332796984,32,137770,8,0.41819306147885982,0.0025352120038355038
h128,5856987619332796984,16,137770,8,0.41819306147885982,0.001882213811428009
h128,5856987619332796984,32,137830,8,0.48537573058423789,0.0033620494059209169
h128,5856987619332796984,16,137830,8,0.48537573058423789,0.0024339565786345753
h128,5856987619332796984,32,137891,8,0.32851752629115083,0.0019642001608115617
h128,5856987619332796984,16,137891,8,0.32851752629115083,0.0015252331478263815
h128,5856987619332796984,32,137952,8,0.40802103264041989,0.0026448921898262635
h128,5856987619332796984,16,137952,8,0.40802103264041989,0.0019491134353561298
h128,5856987619332796984,32,138012,8,0.33434074630362431,0.0019767272694243818
h128,5856987619332796984,16,138012,8,0.33434074630362431,0.0015350299250231334
h128,5856987619332796984,32,138073,8,0.41378177012074957,0.0027447883054717132
h128,5856987619332796984,16,138073,8,0.41378177012074957,0.0019989692672555803
h128,5856987619332796984,32,138134,8,0.41967401074654731,0.0028739454652545195
h128,5856987619332796984,16,138134,8,0.41967401074654731,0.0021287161287334164
h128,5856987619332796984,32,138194,8,0.3958947831240387,0.0024785277333897265
h128,5856987619332796984,16,138194,8,0.3958947831240387,0.0018577245689773512
h128,5856987619332796984,32,138255,8,0.38310690631743682,0.0026039006051340324
h128,5856987619332796984,16,138255,8,0.38310690631743682,0.0019648335893503875
h128,5856987619332796984,32,138315,8,0.40698146641092947,0.0023918074293680838
h128,5856987619332796984,16,138315,8,0.40698146641092947,0.0017749401917255461
h128,5856987619332796984,32,138376,8,0.40264257918286012,0.0025802985535413781
h128,5856987619332796984,16,138376,8,0.40264257918286012,0.0019418784090822383
h128,5856987619332796984,32,138437,8,0.44660328256683002,0.0028855773617802454
h128,5856987619332796984,16,138437,8,0.44660328256683002,0.0022281682997725154
h128,5856987619332796984,32,138497,8,0.49370735411425515,0.0035918334008036403
h128,5856987619332796984,16,138497,8,0.49370735411425515,0.0026575724543560896
h128,5856987619332796984,32,138558,8,0.55206047056435636,0.0038579693789085037
h128,5856987619332796984,16,138558,8,0.55206047056435636,0.0027581482151990675
h128,5856987619332796984,32,138619,8,0.41172973568131965,0.0025619839929611875
h128,5856987619332796984,16,138619,8,0.41172973568131965,0.0018866150021293159
h128,5856987619332796984,32,138679,8,0.3934750831991245,0.0026165997472178096
h128,5856987619332796984,16,138679,8,0.3934750831991245,0.0020383134763068663
h128,5856987619332796984,32,138740,8,0.44176352038721234,0.0029771518617056712
h128,5856987619332796984,16,138740,8,0.44176352038721234,0.0021244810813108115
h128,5856987619332796984,32,138800,8,0.39990323373349668,0.0026047672447669858
h128,5856987619332796984,16,138800,8,0.39990323373349668,0.0019757083043673239
h128,5856987619332796984,32,138861,8,0.44284492235510697,0.0030292985791331418
h128,5856987619332796984,16,138861,8,0.44284492235510697,0.002213438979830948
h128,5856987619332796984,32,138922,8,0.56038995441781481,0.0039617138594961309
h128,5856987619332796984,16,138922,8,0.56038995441781481,0.0028015741624896743
h128,5856987619332796984,32,138982,8,0.56418687780774235,0.0039743796895354722
h128,5856987619332796984,16,138982,8,0.56418687780774235,0.0028901643216523035
h128,5856987619332796984,32,139043,8,0.36580385586722741,0.0027768686859352457
h128,5856987619332796984,16,139043,8,0.36580385586722741,0.0021086264647067247
h128,5856987619332796984,32,139104,8,0.45109543309945366,0.0027803789962119138
h128,5856987619332796984,16,139104,8,0.45109543309945366,0.0021528019238258823
h128,5856987619332796984,32,139164,8,0.57746719423380966,0.0038715959226301106
h128,5856987619332796984,16,139164,8,0.57746719423380966,0.0028074900495585137
h128,5856987619332796984,32,139225,8,0.36503196894336387,0.0022825795911011909
h128,5856987619332796984,16,139225,8,0.36503196894336387,0.0016854187578665017
h128,5856987619332796984,32,139285,8,0.48804248051845889,0.0031958436030608776
h128,5856987619332796984,16,139285,8,0.48804248051845889,0.0023942272155038306
h128,5856987619332796984,32,139346,8,0.49330501332548238,0.0032012919934517026
h128,5856987619332796984,16,139346,8,0.49330501332548238,0.0023692675205116394
h128,5856987619332796984,32,139407,8,0.3634645971528272,0.0024600654374198607
h128,5856987619332796984,16,139407,8,0.3634645971528272,0.0018082685269551755
h128,5856987619332796984,32,139467,8,0.33506856451713174,0.0021288675875875693
h128,5856987619332796984,16,139467,8,0.33506856451713174,0.0016654654025610731
h128,5856987619332796984,32,139528,8,0.40180619603748369,0.0024519295388723064
h128,5856987619332796984,16,139528,8,0.40180619603748369,0.0018828335958272005
h128,5856987619332796984,32,139589,8,0.50986737310002184,0.0031672127575858191
h128,5856987619332796984,16,139589,8,0.50986737310002184,0.0023074701818212198
h128,5856987619332796984,32,139649,8,0.427574112787525,0.0028220400308999025
h128,5856987619332796984,16,139649,8,0.427574112787525,0.0021244423645308927
h128,5856987619332796984,32,139710,9,0.4357530801417262,0.0029042725629899514
h128,5856987619332796984,16,139710,9,0.4357530801417262,0.0022066500207937657
h128,5856987619332796984,32,139770,9,0.42166092483904904,0.0029886689885512208
h128,5856987619332796984,16,139770,9,0.42166092483904904,0.0021494291150736607
h128,5856987619332796984,32,139831,9,0.49138607898317233,0.0034401831848174676
h128,5856987619332796984,16,139831,9,0.49138607898317233,0.0024619943573731973
h128,5856987619332796984,32,139892,9,0.43269730485803848,0.0028660318025824244
h128,5856987619332796984,16,139892,9,0.43269730485803848,0.0021709000541876738
h128,5856987619332796984,32,139952,9,0.51234786287255929,0.0037446221675999339
h128,5856987619332796984,16,139952,9,0.51234786287255929,0.0025911123913454326
h128,5856987619332796984,32,140013,9,0.50345261219717941,0.003455482191570157
h128,5856987619332796984,16,140013,9,0.50345261219717941,0.002597877170151973
h128,5856987619332796984,32,140074,9,0.45978417426201901,0.0029553272006888416
h128,5856987619332796984,16,140074,9,0.45978417426201901,0.0021574917538940497
h128,5856987619332796984,32,140134,9,0.38361103252937512,0.0023909901479389683
h128,5856987619332796984,16,140134,9,0.38361103252937512,0.0017436347115921051
h128,5856987619332796984,32,140195,9,0.42794527044881647,0.0027848012140007559
h128,5856987619332796984,16,140195,9,0.42794527044881647,0.0021349260626607942
h128,5856987619332796984,32,140255,9,0.47283939707517675,0.0031404911497623766
h128,5856987619332796984,16,140255,9,0.47283939707517675,0.0023196915239878501
h128,5856987619332796984,32,140316,9,0.44578625461178945,0.0026951580140994881
h128,5856987619332796984,16,140316,9,0.44578625461178945,0.0020984452872963156
h128,5856987619332796984,32,140377,9,0.44828125564267296,0.0030454351027678324
h128,5856987619332796984,16,140377,9,0.44828125564267296,0.002245814532920107
h128,5856987619332796984,32,140437,9,0.45634037197595223,0.0029903302753617987
h128,5856987619332796984,16,140437,9,0.45634037197595223,0.0021375862491362055
h128,5856987619332796984,32,140498,9,0.39734841547038968,0.002675153753552846
h128,5856987619332796984,16,140498,9,0.39734841547038968,0.0019480059974056061
h128,5856987619332796984,32,140559,9,0.39109284822629675,0.0025259125296909907
h128,5856987619332796984,16,140559,9,0.39109284822629675,0.0018058613946078802
h128,5856987619332796984,32,140619,9,0.48308934187053865,0.002988622019742833
h128,5856987619332796984,16,140619,9,0.48308934187053865,0.0023472164658404804
h128,5856987619332796984,32,140680,9,0.46213764678556402,0.0029434170444470296
h128,5856987619332796984,16,140680,9,0.46213764678556402,0.0021654172884550097
h128,5856987619332796984,32,140740,9,0.52226490553097449,0.0036001535335008264
h128,5856987619332796984,16,140740,9,0.52226490553097449,0.0025034042399762809
h128,5856987619332796984,32,140801,9,0.39747622725860765,0.0028238708448361238
h128,5856987619332796984,16,140801,9,0.39747622725860765,0.0021362809393049298
h128,5856987619332796984,32,140862,9,0.51973722860520866,0.0035261990746581458
h128,5856987619332796984,16,140862,9,0.51973722860520866,0.0026087259413351237
h128,5856987619332796984,32,140922,9,0.48355738667911807,0.0031919246618516682
h128,5856987619332796984,16,140922,9,0.48355738667911807,0.0023831142715340079
h128,5856987619332796984,32,140983,9,0.52342465055318854,0.0035741555009437534
h128,5856987619332796984,16,140983,9,0.52342465055318854,0.002634932060379235
h128,5856987619332796984,32,141044,9,0.46818148391322723,0.0031701643225765814
h128,5856987619332796984,16,141044,9,0.46818148391322723,0.0023994753441012604
h128,5856987619332796984,32,141104,9,0.39388598338865677,0.0024805207079600269
h128,5856987619332796984,16,141104,9,0.39388598338865677,0.0018659263956525458
h128,5856987619332796984,32,141165,9,0.58547034446206059,0.0041699025497764983
h128,5856987619332796984,16,141165,9,0.58547034446206059,0.0031113123366763242
h128,5856987619332796984,32,141225,9,0.33710083796967893,0.0020616060898281854
h128,5856987619332796984,16,141225,9,0.33710083796967893,0.0016509948872458404
h128,5856987619332796984,32,141286,9,0.41211086205311886,0.0028691006028233237
h128,5856987619332796984,16,141286,9,0.41211086205311886,0.0022915840895975283
h128,5856987619332796984,32,141347,9,0.49753871701240371,0.0034153424494041034
h128,5856987619332796984,16,141347,9,0.49753871701240371,0.0025419602099885268
h128,5856987619332796984,32,141407,9,0.35190283384901022,0.0024497315124077071
h128,5856987619332796984,16,141407,9,0.35190283384901022,0.0018467053433586487
h128,5856987619332796984,32,141468,9,0.34266459648461023,0.0020595444899381907
h128,5856987619332796984,16,141468,9,0.34266459648461023,0.0016037681787116824
h128,5856987619332796984,32,141529,9,0.34061144988507763,0.0024070196641440525
h128,5856987619332796984,16,141529,9,0.34061144988507763,0.0017646239312273631
h128,5856987619332796984,32,141589,9,0.3472999825726788,0.002193403955140887
h128,5856987619332796984,16,141589,9,0.3472999825726788,0.0016642034775328158
h128,5856987619332796984,32,141650,9,0.4347726933627456,0.0026165822906342139
h128,5856987619332796984,16,141650,9,0.4347726933627456,0.0018542179420012418
h128,5856987619332796984,32,141710,9,0.33817203561943643,0.0020589960267199657
h128,5856987619332796984,16,141710,9,0.33817203561943643,0.0015411424786447568
h128,5856987619332796984,32,141771,9,0.47896609861343009,0.0034115860882838215
h128,5856987619332796984,16,141771,9,0.47896609861343009,0.002446076168966502
h128,5856987619332796984,32,141832,9,0.45644318912748361,0.0031443298543294938
h128,5856987619332796984,16,141832,9,0.45644318912748361,0.0022642997651881012
h128,5856987619332796984,32,141892,9,0.45631810685091523,0.0032031734074437924
h128,5856987619332796984,16,141892,9,0.45631810685091523,0.0023981429980339695
h128,5856987619332796984,32,141953,9,0.53678302637685338,0.0036305821205018128
h128,5856987619332796984,16,141953,9,0.53678302637685338,0.0026248071569256906
h128,5856987619332796984,32,142014,9,0.53355426097942882,0.0032248766054776921
h128,5856987619332796984,16,142014,9,0.53355426097942882,0.0025473637110054272
h128,5856987619332796984,32,142074,9,0.46686052340778539,0.0031257834210848333
h128,5856987619332796984,16,142074,9,0.46686052340778539,0.002391363388163043
h128,5856987619332796984,32,142135,9,0.4617600810652398,0.0030684431416779247
h128,5856987619332796984,16,142135,9,0.4617600810652398,0.0022333447720593327
h128,5856987619332796984,32,142195,9,0.4712946131659379,0.0028692770720940342
h128,5856987619332796984,16,142195,9,0.4712946131659379,0.0021689029562435894
h128,5856987619332796984,32,142256,9,0.44693827225729876,0.0029327926185891981
h128,5856987619332796984,16,142256,9,0.44693827225729876,0.0022347139854697615
h128,5856987619332796984,32,142317,9,0.39101546154209021,0.002746211734121136
h128,5856987619332796984,16,142317,9,0.39101546154209021,0.0020003846456378835
h128,5856987619332796984,32,142377,9,0.35131504556983928,0.0020155830316250481
h128,5856987619332796984,16,142377,9,0.35131504556983928,0.0015670468824844042
h128,5856987619332796984,32,142438,9,0.42080349374806758,0.0028451248030801164
h128,5856987619332796984,16,142438,9,0.42080349374806758,0.0020947901748403037
h128,5856987619332796984,32,142499,9,0.3856045636280534,0.0023233581641250627
h128,5856987619332796984,16,142499,9,0.3856045636280534,0.0017877292007208625
h128,5856987619332796984,32,142559,9,0.41600996551289882,0.0024429072901826043
h128,5856987619332796984,16,142559,9,0.41600996551289882,0.0018791633942887389
h128,5856987619332796984,32,142620,9,0.4209073468732214,0.0028733653160548482
h128,5856987619332796984,16,142620,9,0.4209073468732214,0.0021686019514115351
h128,5856987619332796984,32,142680,9,0.43029531270758525,0.0027695454903047425
h128,5856987619332796984,16,142680,9,0.43029531270758525,0.0021279826483637959
h128,5856987619332796984,32,142741,9,0.35547972143888629,0.0025032073520465086
h128,5856987619332796984,16,142741,9,0.35547972143888629,0.001757437528720317
h128,5856987619332796984,32,142802,9,0.43515034267375086,0.0032145243081076772
h128,5856987619332796984,16,142802,9,0.43515034267375086,0.0023984746583381213
h128,5856987619332796984,32,142862,9,0.53977797735501554,0.0035638870697393505
h128,5856987619332796984,16,142862,9,0.53977797735501554,0.0026736384170066669
h128,5856987619332796984,32,142923,9,0.38684371360637115,0.0026389121349294975
h128,5856987619332796984,16,142923,9,0.38684371360637115,0.0020597715693835205
h128,5856987619332796984,32,142984,9,0.36396220690935266,0.00242656086097859
h128,5856987619332796984,16,142984,9,0.36396220690935266,0.0019537676021934591
h128,5856987619332796984,32,143044,9,0.5118294601152229,0.0032811430435868145
h128,5856987619332796984,16,143044,9,0.5118294601152229,0.0024426445234515255
h128,5856987619332796984,32,143105,9,0.37216285993006992,0.0023902204895067847
h128,5856987619332796984,16,143105,9,0.37216285993006992,0.0018043754124237488
h128,5856987619332796984,32,143165,9,0.59337622462394179,0.0036000999801193453
h128,5856987619332796984,16,143165,9,0.59337622462394179,0.0028065215012476083
h128,5856987619332796984,32,143226,9,0.36378112490507419,0.0022943374130602028
h128,5856987619332796984,16,143226,9,0.36378112490507419,0.001705590080475909
h128,5856987619332796984,32,143287,9,0.38789171345598561,0.0022901941736107878
h128,5856987619332796984,16,143287,9,0.38789171345598561,0.0017579499936041525
h128,5856987619332796984,32,143347,9,0.55815125670625321,0.0037827067537744567
h128,5856987619332796984,16,143347,9,0.55815125670625321,0.0028185436494366782
h128,5856987619332796984,32,143408,9,0.46004227716116475,0.0031702568443115289
h128,5856987619332796984,16,143408,9,0.46004227716116475,0.0022691195551001555
h128,5856987619332796984,32,143469,9,0.43499587476621238,0.0030078787616736888
h128,5856987619332796984,16,143469,9,0.43499587476621238,0.0022328559822882301
h128,5856987619332796984,32,143529,9,0.45137503611328539,0.0028656095571850003
h128,5856987619332796984,16,143529,9,0.45137503611328539,0.002146381608890845
h128,5856987619332796984,32,143590,9,0.44910601785187509,0.0028661847007219882
h128,5856987619332796984,16,143590,9,0.44910601785187509,0.0021200242973177389
h128,5856987619332796984,32,143650,9,0.43242615817336377,0.0025520347251965884
h128,5856987619332796984,16,143650,9,0.43242615817336377,0.0019814300367961661
h128,5856987619332796984,32,143711,9,0.56285568412931131,0.0036142758165220563
h128,5856987619332796984,16,143711,9,0.56285568412931131,0.0027063292028495062
h128,5856987619332796984,32,143772,9,0.35796186429871568,0.0024184996547283065
h128,5856987619332796984,16,143772,9,0.35796186429871568,0.0016930612934964611
h128,5856987619332796984,32,143832,9,0.40422212518888045,0.0028328733385567162
h128,5856987619332796984,16,143832,9,0.40422212518888045,0.0021569108050129766
h128,5856987619332796984,32,143893,9,0.32055838508887291,0.0020593775430796826
h128,5856987619332796984,16,143893,9,0.32055838508887291,0.0015713001167158736
h128,5856987619332796984,32,143954,9,0.38764407806445433,0.0026355098578474917
h128,5856987619332796984,16,143954,9,0.38764407806445433,0.0019952075358110025
h128,5856987619332796984,32,144014,9,0.37610468889506876,0.002424729512267668
h128,5856987619332796984,16,144014,9,0.37610468889506876,0.0016760341521375541
h128,5856987619332796984,32,144075,9,0.35068657775487111,0.0022269658232894449
h128,5856987619332796984,16,144075,9,0.35068657775487111,0.0016633907038523905
h128,5856987619332796984,32,144135,9,0.44334620023602156,0.0029887748835064933
h128,5856987619332796984,16,144135,9,0.44334620023602156,0.0022773873727835207
h128,5856987619332796984,32,144196,9,0.45767589143775922,0.0031031349791151379
h128,5856987619332796984,16,144196,9,0.45767589143775922,0.0022422992466245104
h128,5856987619332796984,32,144257,9,0.31292558853062147,0.0020668646290248152
h128,5856987619332796984,16,144257,9,0.31292558853062147,0.0014634057945438295
h128,5856987619332796984,32,144317,9,0.39307969592108805,0.0027970299936035141
h128,5856987619332796984,16,144317,9,0.39307969592108805,0.0021469620148059946
h128,5856987619332796984,32,144378,9,0.45217879812196315,0.0027974555474182487
h128,5856987619332796984,16,144378,9,0.45217879812196315,0.0021158878884902318
h128,5856987619332796984,32,144439,9,0.40233030822699689,0.0026112647629548918
h128,5856987619332796984,16,144439,9,0.40233030822699689,0.0019558027919702424
h128,5856987619332796984,32,144499,9,0.52469881452720202,0.003653602719519707
h128,5856987619332796984,16,144499,9,0.52469881452720202,0.0026385387499907116
h128,5856987619332796984,32,144560,9,0.48213858648633612,0.0033530226126349573
