position,target_token,kld_teacher_candidate,target_nll_teacher,target_nll_candidate,target_nll_delta,teacher_top1,candidate_top1,top1_equal,teacher_margin,teacher_top1_in_candidate_top5,teacher_top1_in_candidate_top10,top5_overlap,top10_overlap,centered_logit_rmse,centered_logit_cosine
34,16,0.02589479516114718,2.023445563648547,2.0977185443239534,0.07427298067540633,15,15,True,0.1832122802734375,True,True,0.8,1.0,0.5271891554300284,0.9749320662686735
35,5869,0.03506374722724649,0.3041363134685149,0.40106177149229083,0.09692545802377595,5869,5869,True,1.8377857208251953,True,True,0.8,0.8,0.5269947506681952,0.9774861139240856
36,641,0.02380695514060146,1.4049541163852375,1.5603250065235912,0.1553708901383537,220,220,True,0.669189453125,True,True,1.0,0.9,0.5959326656646847,0.9690063434668708
37,733,0.08445739947156486,3.3041829467150343,3.12449235289267,-0.17969059382236452,695,695,True,0.1169729232788086,True,True,1.0,0.8,0.6456195537725882,0.9663670785153434
38,2702,0.08389095929181367,4.239433079511514,3.902557600021158,-0.3368754794903559,279,279,True,1.360189437866211,True,True,0.8,0.9,0.5865921190063187,0.9746001558112691
39,1116,0.05559504765846423,0.3321018486486196,0.5560364575736898,0.22393460892507022,1116,1116,True,1.203948974609375,True,True,1.0,0.9,0.5763142834140977,0.972421799410355
40,220,0.06838405236946812,0.41559084076975594,0.26938208933337293,-0.146208751436383,220,220,True,1.7070789337158203,True,True,0.8,1.0,0.6070304966336065,0.9715282386685227
41,17,0.042265531345158786,2.11586938339477,2.142626262059146,0.026756878664375705,16,16,True,0.5065402984619141,True,True,0.8,1.0,0.4618448177194394,0.9627661743134168
42,23,0.022181997362833182,2.6541976628675137,2.8830906155600005,0.22889295269248677,15,15,True,0.4554481506347656,True,True,0.6,0.9,0.49811131875024023,0.9764840815130307
43,16,0.03861400610979493,2.817489899055431,2.741395660124276,-0.07609423893115519,15,15,True,0.6683816909790039,True,True,0.6,0.9,0.5945594866649795,0.9740951632490887
44,61915,0.4187331468438537,5.762688165198089,6.13297330161536,0.37028513641727123,28460,15,False,0.1312570571899414,False,False,0.4,0.8,0.652142143981371,0.9698275542586331
45,321,0.07480314951711206,0.17576370788230378,0.19618135069934084,0.020417642817037063,321,321,True,2.241252899169922,True,True,0.8,0.7,0.7002075057885697,0.96300170715524
46,27507,0.12794767743768554,1.8761968412335044,2.7803716817198065,0.9041748404863021,220,220,True,1.3926010131835938,True,True,0.8,0.8,0.6186472721238714,0.973358659676431
47,494,0.06181280811772233,3.927052462151355,4.048969743265474,0.12191728111411848,998,998,True,2.897632598876953,True,True,0.8,0.9,0.6359658234000337,0.9704999063927935
48,220,0.07613115366814918,0.8597399963115713,0.7431232595819317,-0.11661673672963957,220,220,True,0.23412513732910156,True,True,0.8,0.9,0.5968299873757529,0.9717271232455358
49,18,0.007254848091737151,2.142145529579274,1.944430896908731,-0.197714632670543,16,16,True,0.6772270202636719,True,True,1.0,0.9,0.4357620219018852,0.9689347209344609
50,15,0.0189495187859936,1.7369274095806233,1.81202191109276,0.0750945015121367,15,15,True,0.5474758148193359,True,True,0.6,1.0,0.5163396427760468,0.9763541379574453
51,5656,0.10920056217911106,0.750925358581771,0.961605925761134,0.210680567179363,5656,5656,True,1.568399429321289,True,True,0.8,0.6,0.6468322476968387,0.9701608249771869
52,998,0.07318477497305365,0.4089588473379244,0.44434079518551073,0.035381947847586304,998,998,True,2.309267044067383,True,True,0.8,0.7,0.6493894167459844,0.9697740676027522
53,60161,0.06887031641984796,0.31551466982721266,0.48347780493201853,0.16796313510480587,60161,60161,True,1.9859905242919922,True,True,0.8,0.9,0.5735986270384492,0.9760645016559804
54,1116,0.06614039534921141,2.517674610055032,2.5933627152084355,0.07568810515340374,641,641,True,0.2725028991699219,True,True,0.8,1.0,0.6126605505242994,0.9696911630282706
55,2583,0.11278672711972258,0.8919321448878712,1.0711075610845313,0.1791754161966601,2583,2583,True,1.6786613464355469,True,True,1.0,0.7,0.56542097984982,0.9749598187358891
56,220,0.12251395306393137,1.095606718789515,1.2569793210191662,0.1613726022296511,220,279,False,0.36826419830322266,True,True,0.8,0.8,0.6124390425113625,0.9723949969443013
57,16,0.013839045532438412,1.0576712929338363,1.0124036090933863,-0.04526768384044999,16,16,True,0.5631809234619141,True,True,0.8,1.0,0.451818191018758,0.9677819013634411
58,17,0.027791949464102454,2.1189607494595357,2.416823249707729,0.2978625002481934,15,15,True,0.2568550109863281,True,True,0.6,1.0,0.5506540374038297,0.9749742789390037
59,14208,0.15263212438684978,10.135677252892803,10.894397337473583,0.75872008458078,15,15,True,0.8459453582763672,True,True,0.6,0.9,0.6033954469361127,0.9748423399958811
60,314,0.0005999956642800659,0.004153945664821634,0.00478472140357411,0.0006307757387524759,314,314,True,6.2938079833984375,True,True,0.8,1.0,0.7740901509011463,0.9560714035593963
61,23864,0.023378760846428696,9.611784642753488,11.928141418150936,2.3163567753974483,1528,1528,True,3.1754016876220703,True,True,1.0,0.8,0.900371734431751,0.9471546530430964
62,318,0.1065287092826858,4.058322065178839,3.728812801306649,-0.3295092638721897,321,321,True,0.9733772277832031,True,True,0.8,0.8,0.6921255686369028,0.9634877955051735
63,7810,0.2001359067093445,9.290936536531902,9.396878827390985,0.10594229085908324,15693,15693,True,0.3583040237426758,True,True,0.8,0.8,0.7315889327307036,0.9623813014631802
64,92258,0.17659138888754117,5.668781856797288,7.342542701169442,1.673760844372154,314,314,True,1.1363487243652344,True,True,1.0,0.5,0.685727281788127,0.9665194508747265
65,321,0.04925052268275726,0.5437301554551439,0.6339099367317935,0.0901797812766496,321,321,True,0.6911659240722656,True,True,0.6,0.8,0.622535704175754,0.9670968635843907
66,2943,0.17024315124425182,2.1056120559316938,2.6360227503515183,0.5304106944198246,1330,1330,True,0.21472549438476562,True,True,0.6,1.0,0.6033836775346472,0.9702799929350868
67,5422,0.5759356255087832,10.57613947592715,10.10523783598746,-0.47090163993969014,14208,14208,True,2.9382238388061523,True,True,0.8,0.7,0.7220722152102608,0.9650727446678624
68,5229,0.9048106535368414,2.066836822692757,0.31418607743692206,-1.7526507452558349,382,5229,False,1.756683349609375,True,True,0.8,0.7,0.9139704616313931,0.9354349080460443
69,293,0.12217386676248074,1.2559299631028935,1.6696355909835,0.4137056278806064,401,401,True,0.5970821380615234,True,True,0.8,0.8,0.9530061174839058,0.935601413527908
70,359,0.45827905729044444,3.6214308135954667,1.9937286000572385,-1.6277022135382282,78502,6,False,0.3771038055419922,True,True,0.8,0.8,0.8230177826717029,0.9401764993452415
71,185713,1.6158634330590056,0.4259775698600272,3.085775002979382,2.659797433119355,185713,179842,False,2.1800575256347656,True,True,0.6,0.5,0.9605927479877981,0.9336332416502818
72,847,0.030767849568137388,0.924103970214464,0.9039604491172746,-0.02014352109718942,847,847,True,1.0796146392822266,True,True,1.0,1.0,0.6163533157812966,0.9638808432533399
73,641,0.1330101072610778,1.8657666228111829,1.169098528459731,-0.6966680943514518,321,641,False,0.7006664276123047,True,True,0.8,1.0,0.6455105289264585,0.9632955655817551
74,695,0.10969027270423773,1.2649608273588058,1.12818973021162,-0.13677109714718583,695,695,True,0.5584688186645508,True,True,0.8,0.9,0.6223199842773913,0.9671610133089427
75,283,0.20939126257216037,3.421621327263722,5.256044813073991,1.8344234858102695,1848,1848,True,0.38449764251708984,True,True,1.0,0.7,0.7782201176386575,0.9455143221577453
76,283,0.12896396523222958,5.1083241019094245,5.072724746619684,-0.03559935528974023,16239,16239,True,1.1988468170166016,True,True,0.8,0.8,0.6599839076995899,0.9623088108521705
77,24016,0.2749689808030576,9.430812649713967,9.833391204532234,0.4025785548182661,283,283,True,0.7911968231201172,True,True,0.8,0.9,0.6768533792721968,0.9533112017718041
78,283,0.16270821047502151,1.238447075646146,0.7052366828248537,-0.5332103928212923,283,283,True,0.2638092041015625,True,True,0.8,0.8,0.5985608456607212,0.971168132043069
79,283,0.05928826541205902,2.301826686633561,2.9385589036878343,0.6367322170542735,695,695,True,1.7265796661376953,True,True,1.0,0.9,0.6092183211177532,0.9658170319750762
80,695,0.1636462860050467,1.7047270343850762,1.304189806900304,-0.4005372274847723,24016,283,False,0.44248008728027344,True,True,1.0,0.9,0.6687511950442008,0.9630252121973549
81,733,0.10063319594296732,3.266429538483166,3.180708598315082,-0.08572094016808407,283,283,True,1.227950096130371,True,True,0.8,0.8,0.659660183303757,0.9623819865181568
82,279,0.24335558985524502,1.408100978589058,1.279478550111108,-0.12862242847795002,3200,279,False,0.30910491943359375,True,True,0.6,0.9,0.554030334042177,0.9758171303051816
83,3200,0.25725587269452393,3.048292895935049,3.2327659792315906,0.18447308329654177,3988,220,False,0.11140251159667969,True,True,0.8,0.8,0.6929010893806425,0.9647419484460252
84,220,0.010159160648992877,0.14961072838960732,0.15058976304871052,0.0009790346591032062,220,220,True,3.8662796020507812,True,True,0.8,0.9,0.6008764463927746,0.9745049675007394
85,16,0.004727997202958953,0.12698191227997668,0.11699059059941419,-0.009991321680562493,16,16,True,2.633699417114258,True,True,0.8,1.0,0.6219133125826348,0.9580978615452811
86,24,0.0025676040433829624,0.010303243690042763,0.016948629296120288,0.006645385606077525,24,24,True,4.948062896728516,True,True,0.6,0.9,0.6900760960549996,0.9561717942204144
87,23,0.3076856482580941,1.3481104570755527,3.1577883119280052,1.8096778548524526,24,24,True,0.9544658660888672,True,True,1.0,1.0,0.7440013862838625,0.945702504034071
88,15,0.001331680429915185,0.0033204135724531625,0.007087919500030182,0.0037675059275770195,15,15,True,6.364498138427734,True,True,0.8,1.0,0.5109101720011058,0.9728365563654356
89,82,0.0021121272022987365,0.003979137243501185,0.008733592035994775,0.00475445479249359,82,82,True,6.510143280029297,True,True,0.8,0.8,0.6193926996008666,0.9697562704411783
90,1116,0.09848092223318218,0.5412060797489424,0.9070965646139868,0.3658904848650444,1116,321,False,0.8779697418212891,True,True,1.0,0.9,0.6083179787761217,0.9684215165734835
91,1017,0.10371014982281465,3.862501075128133,3.5602047291408283,-0.3022963459873047,279,279,True,1.460963249206543,True,True,1.0,0.7,0.5837508443263625,0.9746369951977796
92,557,0.10338245744272873,0.515366464909679,0.9273831965256534,0.4120167316159744,557,998,False,0.5344505310058594,True,True,0.8,0.9,0.5639303883148261,0.9740635265807246
93,7459,0.10532820116613428,5.585740141235444,7.975829902441994,2.39008976120655,264,264,True,1.6023216247558594,True,True,0.6,0.8,0.6853687676052972,0.9688261891706229
94,50973,0.14727363067759533,7.975958325268493,7.505598115385482,-0.47036020988301175,7035,7035,True,1.4268503189086914,True,True,0.8,0.8,0.6778798324745147,0.9711449183295068
95,2272,0.04881591641458477,1.6378687395010907,1.5350559653893256,-0.10281277411176504,303,303,True,0.6443386077880859,True,True,1.0,0.9,0.6059894905758523,0.9717506626104458
96,279,0.07743050765140641,0.2674003874735149,0.15877106361383397,-0.10862932385968094,279,279,True,3.797454833984375,True,True,0.6,0.9,0.6120817145268937,0.9736080498328396
97,5728,0.18321185689686326,6.812625806762945,5.645346310853956,-1.1672794959089892,3516,3516,True,0.9995298385620117,True,True,0.6,0.7,0.6541956323590224,0.9705246774608485
98,314,0.03644217584275154,0.055697389330791935,0.017249129542886266,-0.03844825978790567,314,314,True,4.010854721069336,True,True,0.8,0.9,0.9209165033574455,0.9400160409713797
99,81771,0.7966801036286606,6.285704200282797,8.714800952695493,2.429096752412695,279,279,True,2.22342586517334,True,True,0.8,0.4,1.0226983454828968,0.9268413635824408
100,4642,0.32684371484936575,2.1435531523292646,2.676976703512322,0.5334235511830574,39824,4642,False,0.5262842178344727,True,True,0.6,0.7,0.6866220645046144,0.969616439811901
101,11493,0.10028447979622127,8.511462721791595,8.320487609365673,-0.1909751124259227,14163,14163,True,1.2523298263549805,True,True,0.6,0.7,0.5662216365811762,0.975510488993043
102,327,0.33897112575902544,0.7235049010422294,1.4307948734790834,0.707289972436854,327,327,True,2.0063934326171875,True,True,0.8,0.8,0.8003265389782618,0.9550699410158806
103,4564,1.4063282881100807,1.9211841386800899,0.8970845755300765,-1.0240995631500134,462,4564,False,0.28026485443115234,True,True,0.6,0.3,1.3972672710279375,0.8665699095843098
104,265,0.24009455690382983,0.018101815367444374,0.2993045655850928,0.2812027502176484,265,265,True,5.167804718017578,True,True,0.8,0.5,1.1254403371950572,0.9105750429310079
105,1116,0.09420086257580941,1.6134673106013722,1.8991524157241528,0.28568510512278067,641,321,False,0.030759811401367188,True,True,0.8,0.8,0.6704521033688945,0.9669536476088703
106,264,0.20550066115182328,3.7541754743398776,3.846715027120627,0.09253955278074955,321,321,True,0.1695575714111328,True,True,0.8,0.7,0.5916882444152356,0.9739581326290082
107,6079,0.2481797299823683,3.411890656210243,3.8321089714046828,0.42021831519443964,7410,7410,True,0.4866619110107422,True,True,0.6,0.4,0.6763416349011637,0.9704493612143904
108,39824,0.34316537679934667,1.369865996819982,2.490490851701516,1.1206248548815338,39824,15245,False,0.4376058578491211,True,True,1.0,0.9,0.6625934754382828,0.9733778866389763
109,852,0.13795913637404372,0.8652478118816909,1.460160477439974,0.594912665558283,852,641,False,0.5844783782958984,True,True,1.0,0.9,0.7410973439638672,0.9613091312264296
110,17852,0.10834287464158464,5.825249164430797,6.711312532037926,0.8860633676071288,995,995,True,1.1146907806396484,True,True,1.0,0.8,0.6097301979218355,0.9747319100859686
111,9990,0.10410256846224157,6.3752328967364384,7.769007540513176,1.3937746437767373,264,264,True,0.9044780731201172,True,True,1.0,0.9,0.6482306588015244,0.9717441964040044
112,2444,0.06708641536710772,0.17541334685837384,0.33153314586932225,0.1561197990109484,2444,2444,True,3.007364273071289,True,True,0.8,0.8,0.6678434315852226,0.9720473800276184
113,314,0.01073855445724031,1.737315599376636,1.8172921958986343,0.07997659652199829,888,888,True,1.5070343017578125,True,True,0.8,0.8,0.669476577108179,0.9615034477562534
114,2279,0.09346268332438974,5.299257724222745,4.560436451105755,-0.7388212731169901,279,279,True,3.1899871826171875,True,True,0.6,0.8,0.7416860382319437,0.9626258472186328
115,321,0.05337220821169542,1.1026658902594946,1.122291540159086,0.01962564989959148,321,321,True,0.2975196838378906,True,True,1.0,0.8,0.6676255064335799,0.9662357230965315
116,995,0.14138813135086048,3.4688065305137883,3.446167783791587,-0.02263874672220112,279,264,False,0.36513519287109375,True,True,0.8,0.7,0.5925553702748977,0.9773060849181898
117,264,0.19355664497105643,2.0377813059423993,1.5996206180816657,-0.4381606878607336,978,264,False,0.109222412109375,True,True,0.8,0.6,0.653607109019583,0.9707898283163807
118,3150,0.2055542625475441,5.336990320997071,5.538365512275529,0.2013751912784585,1546,1546,True,0.6497516632080078,True,True,0.6,0.8,0.6423393299093665,0.973370914106849
119,314,0.01600888842299765,0.03501011303738366,0.05101850276308184,0.01600838972569818,314,314,True,5.738369941711426,True,True,0.6,0.8,0.7047851927007104,0.968446778576581
120,3611,0.2861303388525516,6.013269233308737,6.904474415739429,0.8912051824306921,8897,8897,True,0.18062400817871094,True,True,0.6,0.3,0.7097520367702701,0.9689953851611233
121,3087,0.017237032583104307,0.04907541439873597,0.03979506411365463,-0.00928035028508134,3087,3087,True,4.9025726318359375,True,True,0.6,0.8,0.7732411365324281,0.9624580422731412
122,47418,0.024511698233324806,0.45087689063548453,0.3560122578831191,-0.09486463275236545,47418,47418,True,0.6228656768798828,True,True,0.8,0.9,0.7016630497946734,0.9706074811664607
123,641,0.09864363542533534,0.6139881658503299,0.6495231423353296,0.0355349764849997,641,641,True,1.6138534545898438,True,True,0.6,0.9,0.5987179934268206,0.9713682985071417
124,3113,0.23012626134169695,4.1999664343830965,5.10268456637133,0.9027181319882338,733,733,True,0.1978893280029297,True,True,1.0,0.8,0.7603436609095977,0.9560470177220347
125,220,0.10048937212352554,0.6849609614511252,0.8707889226808341,0.1858279612297089,220,220,True,0.5523662567138672,True,True,0.6,0.8,0.5742363631425399,0.974819015807612
126,16,0.031999635658473836,0.05583786408682556,0.1397489440235553,0.08391107993672975,16,16,True,2.8818130493164062,True,True,0.8,1.0,0.593441025250668,0.9568203093324323
127,24,0.0016281237589581398,0.010690139113709307,0.008326211596003219,-0.002363927517706088,24,24,True,5.425897598266602,True,True,0.6,1.0,0.5915217542550824,0.9699791181857905
128,24,0.0020844015174707733,0.36964156521287705,0.4129503931396812,0.04330882792680413,24,24,True,0.8191318511962891,True,True,1.0,0.8,0.477284538856043,0.9700011380911446
129,15,0.06106157131061523,0.3267211284071436,0.5849950019029997,0.25827387349585607,15,15,True,1.413827896118164,True,True,1.0,1.0,0.5000159832432619,0.9669853579883506
130,1116,0.05888067902242153,0.049674216432862295,0.16786934411135235,0.11819512767849005,1116,1116,True,3.312631607055664,True,True,1.0,0.9,0.7170683457297181,0.9583329949147134
131,1092,0.3254742029690666,8.772270436654395,9.34794275432484,0.5756723176704455,279,279,True,1.757162094116211,True,True,0.8,0.8,0.7143978618321158,0.9635614332004464
132,5820,0.11650535616321933,4.519970876516592,4.987546707541856,0.4675758310252647,557,557,True,1.3386249542236328,True,True,1.0,0.8,0.6404623537517312,0.9692908111908104
133,430,0.8303328749805303,0.10944609568859676,1.126857010440844,1.0174109147522472,430,310,False,3.0753097534179688,True,True,0.8,0.7,1.1409454560127537,0.9033307129982259
134,8009,0.043503063059448975,7.345799884408557,7.745322069814321,0.3995221854057647,264,264,True,3.275646209716797,True,True,0.8,0.9,0.6685151003309223,0.9675157521698197
135,88427,0.09462725999112519,3.7316000208274254,4.041832147032441,0.3102321262050154,56264,56264,True,3.4802494049072266,True,True,0.6,0.7,0.7411329120963587,0.9655201231571949
136,1772,0.27011612550739533,0.2684627331327931,0.37632462684244317,0.10786189370965005,1772,1772,True,2.370809555053711,True,True,0.6,0.6,0.8967465788784501,0.9371456997612586
137,26990,0.07502147489330474,5.188454676484877,5.633479043371047,0.44502436688616953,995,995,True,1.582712173461914,True,True,0.8,0.8,0.6390619831044113,0.970811788383243
138,1083,0.005063551996061666,0.009668460809386659,0.018354827196407797,0.008686366387021138,1083,1083,True,5.517614364624023,True,True,0.8,0.8,0.6679846320400078,0.9613969110847922
139,264,0.2321585136414821,0.9154142384423523,0.6095049069632026,-0.30590933147914967,264,264,True,0.7689914703369141,True,True,0.8,0.9,0.7507395882344663,0.9615920789633343
140,8009,0.26855935414838916,4.837634794103646,4.24623578778985,-0.5913990063137966,2400,2400,True,0.5374240875244141,True,True,0.6,0.8,0.7331827822692097,0.9652463836955926
141,3980,0.15041378200808506,0.6926588414725074,0.9171541427106895,0.22449530123818207,3980,3980,True,0.8785495758056641,True,True,0.6,0.8,0.7254469381477674,0.9665103492806488
142,1116,0.1220095229175727,2.2946686255903863,2.8256513171723014,0.5309826915819151,641,641,True,0.10296821594238281,True,True,0.6,0.9,0.6389151169821917,0.9707028581963556
143,440,0.2049518651006106,1.5371807302294762,1.6843275726593738,0.14714684242989762,440,321,False,0.2807731628417969,True,True,0.8,0.9,0.6973959226863758,0.9654030438950926
144,3679,0.33992180215045653,5.14551612769203,4.873397847641602,-0.27211828005042804,279,279,True,1.0069732666015625,True,True,0.6,0.8,0.7403170207399203,0.9613843619731276
145,76755,0.1816700942075138,5.755271305059075,5.9679398203789376,0.2126685153198622,7493,46064,False,0.7804183959960938,True,True,0.8,0.8,0.6824463433438249,0.9694888036851802
146,16155,0.14702582209723258,6.119222556613849,4.933768929543959,-1.18545362706989,321,321,True,0.6807727813720703,True,True,0.8,0.9,0.7333164041021852,0.9653391259093236
147,310,0.19835156598411086,1.2441744266351584,1.0552975729053635,-0.1888768537297949,310,310,True,0.11675643920898438,True,True,1.0,0.9,0.6564741540824448,0.968666406364826
148,60135,0.07522880254940088,4.547720459471549,4.018989587507956,-0.5287308719635924,4226,4226,True,2.248880386352539,True,True,0.6,0.8,0.611821184357363,0.9769717652029876
149,279,0.39663608615693946,0.3435199272448948,0.08776223626048107,-0.2557576909844137,279,279,True,1.2538814544677734,True,True,1.0,0.8,0.718628341441999,0.9622972419383821
150,8358,0.12545013107302166,3.84000944729344,4.06244480900062,0.2224353617071806,16964,2936,False,0.031411170959472656,True,True,0.6,0.7,0.6822232775996202,0.9683046320471085
151,2936,0.026139574346366955,0.11580733277893884,0.152099541385045,0.03629220860610616,2936,2936,True,3.1855945587158203,True,True,0.8,0.7,0.6552472633484201,0.972546137973357
152,641,0.06351287230160295,0.6568547009218122,0.7820810094925577,0.12522630857074546,641,641,True,0.5884475708007812,True,True,1.0,0.8,0.6576856224568781,0.9664369307224852
153,695,0.2450938847300467,2.1528501508351923,2.385298616721794,0.23244846588660195,3113,3113,True,0.30018043518066406,True,True,0.8,0.9,0.7686896717711896,0.9537991192830803
154,733,0.18587143568321635,1.6146199689652256,0.9993852488851971,-0.6152347200800286,283,283,True,0.8258371353149414,True,True,1.0,0.9,0.7579518594979597,0.9440035927715652
155,5589,0.10810994634031326,5.849279713687835,7.027524335054089,1.1782446213662539,279,279,True,1.7537193298339844,True,True,0.8,0.9,0.6089803496014278,0.9702453266782296
156,220,0.013471595523713877,0.04383085382348639,0.08282537645099808,0.038994522627511685,220,220,True,3.4405689239501953,True,True,1.0,0.8,0.5844752261834449,0.9713617298434153
157,16,0.023920295470144355,0.02096121286348307,0.07003005224853354,0.04906883938505047,16,16,True,3.9456825256347656,True,True,0.8,1.0,0.5721253140159105,0.9547795030006575
158,24,0.0009457977684672585,0.007918614708330551,0.009475766239742,0.0015571515314114492,24,24,True,6.039722442626953,True,True,0.8,1.0,0.5953065713467137,0.9644078101722239
159,23,0.06340509846775207,1.5041645328818838,2.278831937845201,0.7746674049633171,24,24,True,1.2355079650878906,True,True,1.0,0.9,0.5648972453729841,0.9589572407175726
160,24,0.01016126570241197,0.7633110037430768,0.6600316521499323,-0.1032793515931445,24,24,True,0.5412559509277344,True,True,1.0,1.0,0.46892779257962025,0.9635677322531779
